brand_slug,brand_name,model_slug,model_name,variant_slug,variant_name,variant_url
tata,Tata,harrier,Harrier,pure-x-dark-edition,Pure X Dark Edition,https://www.carwale.com/tata-cars/harrier/pure-x-dark-edition/
tata,Tata,harrier,Harrier,fearless-x,Fearless X,https://www.carwale.com/tata-cars/harrier/fearless-x/
tata,Tata,harrier,Harrier,fearless-x-dark-edition,Fearless X Dark Edition,https://www.carwale.com/tata-cars/harrier/fearless-x-dark-edition/
tata,Tata,harrier,Harrier,fearless-x-plus,Fearless X Plus,https://www.carwale.com/tata-cars/harrier/fearless-x-plus/
tata,Tata,harrier,Harrier,fearless-plus-dark-edition,Fearless Plus Dark Edition,https://www.carwale.com/tata-cars/harrier/fearless-plus-dark-edition/
tata,Tata,harrier,Harrier,fearless-ultra,Fearless Ultra,https://www.carwale.com/tata-cars/harrier/fearless-ultra/
tata,Tata,harrier,Harrier,fearless-ultra-red-dark,Fearless Ultra Red Dark,https://www.carwale.com/tata-cars/harrier/fearless-ultra-red-dark/
tata,Tata,harrier,Harrier,fearless-x-plus-dark-edition,Fearless X Plus Dark Edition,https://www.carwale.com/tata-cars/harrier/fearless-x-plus-dark-edition/
tata,Tata,harrier,Harrier,stealth-edition,Stealth Edition,https://www.carwale.com/tata-cars/harrier/stealth-edition/
tata,Tata,altroz,Altroz,smart,Smart,https://www.carwale.com/tata-cars/altroz/smart/
tata,Tata,altroz,Altroz,pure,Pure,https://www.carwale.com/tata-cars/altroz/pure/
tata,Tata,altroz,Altroz,pure-s,Pure S,https://www.carwale.com/tata-cars/altroz/pure-s/
tata,Tata,altroz,Altroz,creative,Creative,https://www.carwale.com/tata-cars/altroz/creative/
tata,Tata,altroz,Altroz,creative-s,Creative S,https://www.carwale.com/tata-cars/altroz/creative-s/
tata,Tata,altroz,Altroz,accomplished-s,Accomplished S,https://www.carwale.com/tata-cars/altroz/accomplished-s/
tata,Tata,altroz,Altroz,accomplished-plus-s,Accomplished Plus S,https://www.carwale.com/tata-cars/altroz/accomplished-plus-s/
tata,Tata,safari,Safari,smart,Smart,https://www.carwale.com/tata-cars/safari/smart/
tata,Tata,safari,Safari,pure-x,Pure X,https://www.carwale.com/tata-cars/safari/pure-x/
tata,Tata,safari,Safari,pure-x-dark,Pure X Dark,https://www.carwale.com/tata-cars/safari/pure-x-dark/
tata,Tata,safari,Safari,adventure-x-plus,Adventure X Plus,https://www.carwale.com/tata-cars/safari/adventure-x-plus/
tata,Tata,safari,Safari,pure-x-dark-edition,Pure X Dark Edition,https://www.carwale.com/tata-cars/safari/pure-x-dark-edition/
tata,Tata,safari,Safari,adventure-x-plus-dark,Adventure X Plus Dark,https://www.carwale.com/tata-cars/safari/adventure-x-plus-dark/
tata,Tata,safari,Safari,accomplished-x,Accomplished X,https://www.carwale.com/tata-cars/safari/accomplished-x/
tata,Tata,safari,Safari,accomplished-x-dark,Accomplished X Dark,https://www.carwale.com/tata-cars/safari/accomplished-x-dark/
tata,Tata,safari,Safari,accomplished-x-plus,Accomplished X Plus,https://www.carwale.com/tata-cars/safari/accomplished-x-plus/
tata,Tata,safari,Safari,accomplished-x-plus-dark,Accomplished X Plus Dark,https://www.carwale.com/tata-cars/safari/accomplished-x-plus-dark/
tata,Tata,safari,Safari,accomplished-ultra,Accomplished Ultra,https://www.carwale.com/tata-cars/safari/accomplished-ultra/
tata,Tata,safari,Safari,accomplished-ultra-red-dark,Accomplished Ultra Red Dark,https://www.carwale.com/tata-cars/safari/accomplished-ultra-red-dark/
tata,Tata,safari,Safari,accomplished-x-plus-stealth-edition,Accomplished X Plus Stealth Edition,https://www.carwale.com/tata-cars/safari/accomplished-x-plus-stealth-edition/
tata,Tata,harrier-ev,Harrier Ev,adventure,Adventure,https://www.carwale.com/tata-cars/harrier-ev/adventure/
tata,Tata,harrier-ev,Harrier Ev,adventure-s,Adventure S,https://www.carwale.com/tata-cars/harrier-ev/adventure-s/
tata,Tata,harrier-ev,Harrier Ev,fearless-plus,Fearless Plus,https://www.carwale.com/tata-cars/harrier-ev/fearless-plus/
tata,Tata,harrier-ev,Harrier Ev,empowered,Empowered,https://www.carwale.com/tata-cars/harrier-ev/empowered/
tata,Tata,harrier-ev,Harrier Ev,empowered-stealth-edition,Empowered Stealth Edition,https://www.carwale.com/tata-cars/harrier-ev/empowered-stealth-edition/
tata,Tata,harrier-ev,Harrier Ev,range,Range,https://www.carwale.com/tata-cars/harrier-ev/range/
tata,Tata,curvv,Curvv,smart,Smart,https://www.carwale.com/tata-cars/curvv/smart/
tata,Tata,curvv,Curvv,pure-plus,Pure Plus,https://www.carwale.com/tata-cars/curvv/pure-plus/
tata,Tata,curvv,Curvv,pure-plus-s,Pure Plus S,https://www.carwale.com/tata-cars/curvv/pure-plus-s/
tata,Tata,curvv,Curvv,creative,Creative,https://www.carwale.com/tata-cars/curvv/creative/
tata,Tata,curvv,Curvv,creative-s,Creative S,https://www.carwale.com/tata-cars/curvv/creative-s/
tata,Tata,curvv,Curvv,creative-plus-s,Creative Plus S,https://www.carwale.com/tata-cars/curvv/creative-plus-s/
tata,Tata,curvv,Curvv,accomplished-s,Accomplished S,https://www.carwale.com/tata-cars/curvv/accomplished-s/
tata,Tata,curvv,Curvv,accomplished-plus-a,Accomplished Plus A,https://www.carwale.com/tata-cars/curvv/accomplished-plus-a/
tata,Tata,nexon-ev,Nexon Ev,creative-plus,Creative Plus,https://www.carwale.com/tata-cars/nexon-ev/creative-plus/
tata,Tata,nexon-ev,Nexon Ev,fearless,Fearless,https://www.carwale.com/tata-cars/nexon-ev/fearless/
tata,Tata,nexon-ev,Nexon Ev,creative,Creative,https://www.carwale.com/tata-cars/nexon-ev/creative/
tata,Tata,nexon-ev,Nexon Ev,empowered,Empowered,https://www.carwale.com/tata-cars/nexon-ev/empowered/
tata,Tata,nexon-ev,Nexon Ev,empowered-plus-a,Empowered Plus A,https://www.carwale.com/tata-cars/nexon-ev/empowered-plus-a/
tata,Tata,nexon-ev,Nexon Ev,range,Range,https://www.carwale.com/tata-cars/nexon-ev/range/
tata,Tata,curvv-ev,Curvv Ev,accomplished-x,Accomplished X,https://www.carwale.com/tata-cars/curvv-ev/accomplished-x/
tata,Tata,curvv-ev,Curvv Ev,empowered-x,Empowered X,https://www.carwale.com/tata-cars/curvv-ev/empowered-x/
tata,Tata,curvv-ev,Curvv Ev,range,Range,https://www.carwale.com/tata-cars/curvv-ev/range/
tata,Tata,tigor,Tigor,xm,Xm,https://www.carwale.com/tata-cars/tigor/xm/
tata,Tata,tigor,Tigor,xz-plus,Xz Plus,https://www.carwale.com/tata-cars/tigor/xz-plus/
tata,Tata,tigor,Tigor,xz,Xz,https://www.carwale.com/tata-cars/tigor/xz/
tata,Tata,tigor,Tigor,xt,Xt,https://www.carwale.com/tata-cars/tigor/xt/
tata,Tata,tigor-ev,Tigor Ev,xe,Xe,https://www.carwale.com/tata-cars/tigor-ev/xe/
tata,Tata,tigor-ev,Tigor Ev,xt,Xt,https://www.carwale.com/tata-cars/tigor-ev/xt/
tata,Tata,tigor-ev,Tigor Ev,xz-plus,Xz Plus,https://www.carwale.com/tata-cars/tigor-ev/xz-plus/
tata,Tata,tigor-ev,Tigor Ev,xz-plus-lux,Xz Plus Lux,https://www.carwale.com/tata-cars/tigor-ev/xz-plus-lux/
tata,Tata,tigor-ev,Tigor Ev,range,Range,https://www.carwale.com/tata-cars/tigor-ev/range/
tata,Tata,altroz-ev,Altroz Ev,range,Range,https://www.carwale.com/tata-cars/altroz-ev/range/
tata,Tata,old-generation-punch-2021,Old Generation Punch 2021,pure,Pure,https://www.carwale.com/tata-cars/old-generation-punch-2021/pure/
tata,Tata,old-generation-punch-2021,Old Generation Punch 2021,pure-o,Pure O,https://www.carwale.com/tata-cars/old-generation-punch-2021/pure-o/
tata,Tata,old-generation-punch-2021,Old Generation Punch 2021,adventure,Adventure,https://www.carwale.com/tata-cars/old-generation-punch-2021/adventure/
tata,Tata,old-generation-punch-2021,Old Generation Punch 2021,adventure-plus,Adventure Plus,https://www.carwale.com/tata-cars/old-generation-punch-2021/adventure-plus/
tata,Tata,old-generation-punch-2021,Old Generation Punch 2021,adventure-s,Adventure S,https://www.carwale.com/tata-cars/old-generation-punch-2021/adventure-s/
tata,Tata,old-generation-punch-2021,Old Generation Punch 2021,accomplished-plus-s,Accomplished Plus S,https://www.carwale.com/tata-cars/old-generation-punch-2021/accomplished-plus-s/
tata,Tata,old-generation-punch-2021,Old Generation Punch 2021,accomplished,Accomplished,https://www.carwale.com/tata-cars/old-generation-punch-2021/accomplished/
tata,Tata,old-generation-punch-2021,Old Generation Punch 2021,accomplished-plus,Accomplished Plus,https://www.carwale.com/tata-cars/old-generation-punch-2021/accomplished-plus/
tata,Tata,old-generation-punch-2021,Old Generation Punch 2021,adventure-plus-s,Adventure Plus S,https://www.carwale.com/tata-cars/old-generation-punch-2021/adventure-plus-s/
tata,Tata,old-generation-punch-2021,Old Generation Punch 2021,creative-plus,Creative Plus,https://www.carwale.com/tata-cars/old-generation-punch-2021/creative-plus/
tata,Tata,old-generation-punch-2021,Old Generation Punch 2021,creative,Creative,https://www.carwale.com/tata-cars/old-generation-punch-2021/creative/
tata,Tata,old-generation-punch-2021,Old Generation Punch 2021,creative-plus-s,Creative Plus S,https://www.carwale.com/tata-cars/old-generation-punch-2021/creative-plus-s/
tata,Tata,tiago-nrg,Tiago Nrg,xt,Xt,https://www.carwale.com/tata-cars/tiago-nrg/xt/
tata,Tata,tiago-nrg,Tiago Nrg,xz,Xz,https://www.carwale.com/tata-cars/tiago-nrg/xz/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,xe,Xe,https://www.carwale.com/tata-cars/altroz-2020-2025/xe/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,xm,Xm,https://www.carwale.com/tata-cars/altroz-2020-2025/xm/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,xe-plus,Xe Plus,https://www.carwale.com/tata-cars/altroz-2020-2025/xe-plus/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,xm-s,Xm S,https://www.carwale.com/tata-cars/altroz-2020-2025/xm-s/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,xm-plus,Xm Plus,https://www.carwale.com/tata-cars/altroz-2020-2025/xm-plus/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,xt,Xt,https://www.carwale.com/tata-cars/altroz-2020-2025/xt/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,xm-plus-s,Xm Plus S,https://www.carwale.com/tata-cars/altroz-2020-2025/xm-plus-s/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,xz,Xz,https://www.carwale.com/tata-cars/altroz-2020-2025/xz/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,xz-o,Xz O,https://www.carwale.com/tata-cars/altroz-2020-2025/xz-o/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,xz-plus,Xz Plus,https://www.carwale.com/tata-cars/altroz-2020-2025/xz-plus/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,xz-lux,Xz Lux,https://www.carwale.com/tata-cars/altroz-2020-2025/xz-lux/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,xz-plus-s,Xz Plus S,https://www.carwale.com/tata-cars/altroz-2020-2025/xz-plus-s/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,racer-r1,Racer R1,https://www.carwale.com/tata-cars/altroz-2020-2025/racer-r1/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,xz-plus-s-lux,Xz Plus S Lux,https://www.carwale.com/tata-cars/altroz-2020-2025/xz-plus-s-lux/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,xz-plus-o-s,Xz Plus O S,https://www.carwale.com/tata-cars/altroz-2020-2025/xz-plus-o-s/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,racer-r2,Racer R2,https://www.carwale.com/tata-cars/altroz-2020-2025/racer-r2/
tata,Tata,altroz-2020-2025,Altroz 2020 2025,racer-r3,Racer R3,https://www.carwale.com/tata-cars/altroz-2020-2025/racer-r3/
tata,Tata,old-generation-tiago-ev-2022,Old Generation Tiago Ev 2022,xe,Xe,https://www.carwale.com/tata-cars/old-generation-tiago-ev-2022/xe/
tata,Tata,old-generation-tiago-ev-2022,Old Generation Tiago Ev 2022,xt,Xt,https://www.carwale.com/tata-cars/old-generation-tiago-ev-2022/xt/
tata,Tata,old-generation-tiago-ev-2022,Old Generation Tiago Ev 2022,xz-plus,Xz Plus,https://www.carwale.com/tata-cars/old-generation-tiago-ev-2022/xz-plus/
tata,Tata,old-generation-tiago-ev-2022,Old Generation Tiago Ev 2022,xz-plus-tech,Xz Plus Tech,https://www.carwale.com/tata-cars/old-generation-tiago-ev-2022/xz-plus-tech/
tata,Tata,old-generation-tiago-ev-2022,Old Generation Tiago Ev 2022,xz-plus-tech-lux,Xz Plus Tech Lux,https://www.carwale.com/tata-cars/old-generation-tiago-ev-2022/xz-plus-tech-lux/
tata,Tata,old-generation-tiago-ev-2022,Old Generation Tiago Ev 2022,range,Range,https://www.carwale.com/tata-cars/old-generation-tiago-ev-2022/range/
tata,Tata,old-generation-punch-ev-2024,Old Generation Punch Ev 2024,smart,Smart,https://www.carwale.com/tata-cars/old-generation-punch-ev-2024/smart/
tata,Tata,old-generation-punch-ev-2024,Old Generation Punch Ev 2024,smart-plus,Smart Plus,https://www.carwale.com/tata-cars/old-generation-punch-ev-2024/smart-plus/
tata,Tata,old-generation-punch-ev-2024,Old Generation Punch Ev 2024,adventure,Adventure,https://www.carwale.com/tata-cars/old-generation-punch-ev-2024/adventure/
tata,Tata,old-generation-punch-ev-2024,Old Generation Punch Ev 2024,adventure-s,Adventure S,https://www.carwale.com/tata-cars/old-generation-punch-ev-2024/adventure-s/
tata,Tata,old-generation-punch-ev-2024,Old Generation Punch Ev 2024,empowered,Empowered,https://www.carwale.com/tata-cars/old-generation-punch-ev-2024/empowered/
tata,Tata,old-generation-punch-ev-2024,Old Generation Punch Ev 2024,empowered-plus,Empowered Plus,https://www.carwale.com/tata-cars/old-generation-punch-ev-2024/empowered-plus/
tata,Tata,old-generation-punch-ev-2024,Old Generation Punch Ev 2024,empowered-s,Empowered S,https://www.carwale.com/tata-cars/old-generation-punch-ev-2024/empowered-s/
tata,Tata,old-generation-punch-ev-2024,Old Generation Punch Ev 2024,empowered-plus-s,Empowered Plus S,https://www.carwale.com/tata-cars/old-generation-punch-ev-2024/empowered-plus-s/
tata,Tata,old-generation-punch-ev-2024,Old Generation Punch Ev 2024,range,Range,https://www.carwale.com/tata-cars/old-generation-punch-ev-2024/range/
tata,Tata,tigor-jtp,Tigor Jtp,base,Base,https://www.carwale.com/tata-cars/tigor-jtp/base/
tata,Tata,tigor-jtp,Tigor Jtp,12,12,https://www.carwale.com/tata-cars/tigor-jtp/12/
tata,Tata,tiago-jtp,Tiago Jtp,base,Base,https://www.carwale.com/tata-cars/tiago-jtp/base/
tata,Tata,tiago-jtp,Tiago Jtp,12,12,https://www.carwale.com/tata-cars/tiago-jtp/12/
tata,Tata,tigor-2018-2020,Tigor 2018 2020,xe,Xe,https://www.carwale.com/tata-cars/tigor-2018-2020/xe/
tata,Tata,tigor-2018-2020,Tigor 2018 2020,xm,Xm,https://www.carwale.com/tata-cars/tigor-2018-2020/xm/
tata,Tata,tigor-2018-2020,Tigor 2018 2020,xz,Xz,https://www.carwale.com/tata-cars/tigor-2018-2020/xz/
tata,Tata,tigor-2018-2020,Tigor 2018 2020,xma,Xma,https://www.carwale.com/tata-cars/tigor-2018-2020/xma/
tata,Tata,tigor-2018-2020,Tigor 2018 2020,xzplus,Xzplus,https://www.carwale.com/tata-cars/tigor-2018-2020/xzplus/
tata,Tata,tigor-2018-2020,Tigor 2018 2020,xza,Xza,https://www.carwale.com/tata-cars/tigor-2018-2020/xza/
tata,Tata,tigor-2018-2020,Tigor 2018 2020,xzaplus,Xzaplus,https://www.carwale.com/tata-cars/tigor-2018-2020/xzaplus/
tata,Tata,tiago-nrg-2018-2020,Tiago Nrg 2018 2020,amt,Amt,https://www.carwale.com/tata-cars/tiago-nrg-2018-2020/amt/
tata,Tata,harrier-old-generation,Harrier Old Generation,xe,Xe,https://www.carwale.com/tata-cars/harrier-old-generation/xe/
tata,Tata,harrier-old-generation,Harrier Old Generation,xm,Xm,https://www.carwale.com/tata-cars/harrier-old-generation/xm/
tata,Tata,harrier-old-generation,Harrier Old Generation,xms,Xms,https://www.carwale.com/tata-cars/harrier-old-generation/xms/
tata,Tata,harrier-old-generation,Harrier Old Generation,xt-plus,Xt Plus,https://www.carwale.com/tata-cars/harrier-old-generation/xt-plus/
tata,Tata,harrier-old-generation,Harrier Old Generation,xmas,Xmas,https://www.carwale.com/tata-cars/harrier-old-generation/xmas/
tata,Tata,harrier-old-generation,Harrier Old Generation,xz,Xz,https://www.carwale.com/tata-cars/harrier-old-generation/xz/
tata,Tata,harrier-old-generation,Harrier Old Generation,xz-plus,Xz Plus,https://www.carwale.com/tata-cars/harrier-old-generation/xz-plus/
tata,Tata,harrier-old-generation,Harrier Old Generation,xz-plus-o,Xz Plus O,https://www.carwale.com/tata-cars/harrier-old-generation/xz-plus-o/
tata,Tata,indica-ev2-2012-2013,Indica Ev2 2012 2013,l,L,https://www.carwale.com/tata-cars/indica-ev2-2012-2013/l/
tata,Tata,indica-ev2-2012-2013,Indica Ev2 2012 2013,le,Le,https://www.carwale.com/tata-cars/indica-ev2-2012-2013/le/
tata,Tata,hexa,Hexa,xe,Xe,https://www.carwale.com/tata-cars/hexa/xe/
tata,Tata,hexa,Hexa,xm,Xm,https://www.carwale.com/tata-cars/hexa/xm/
tata,Tata,hexa,Hexa,xm-plus,Xm Plus,https://www.carwale.com/tata-cars/hexa/xm-plus/
tata,Tata,hexa,Hexa,xma,Xma,https://www.carwale.com/tata-cars/hexa/xma/
tata,Tata,hexa,Hexa,xt,Xt,https://www.carwale.com/tata-cars/hexa/xt/
tata,Tata,hexa,Hexa,xta,Xta,https://www.carwale.com/tata-cars/hexa/xta/
tata,Tata,safari-old-generation,Safari Old Generation,xe,Xe,https://www.carwale.com/tata-cars/safari-old-generation/xe/
tata,Tata,safari-old-generation,Safari Old Generation,xm,Xm,https://www.carwale.com/tata-cars/safari-old-generation/xm/
tata,Tata,safari-old-generation,Safari Old Generation,xms,Xms,https://www.carwale.com/tata-cars/safari-old-generation/xms/
tata,Tata,safari-old-generation,Safari Old Generation,xt-plus,Xt Plus,https://www.carwale.com/tata-cars/safari-old-generation/xt-plus/
tata,Tata,safari-old-generation,Safari Old Generation,xmas,Xmas,https://www.carwale.com/tata-cars/safari-old-generation/xmas/
tata,Tata,safari-old-generation,Safari Old Generation,xz,Xz,https://www.carwale.com/tata-cars/safari-old-generation/xz/
tata,Tata,safari-old-generation,Safari Old Generation,xta-plus,Xta Plus,https://www.carwale.com/tata-cars/safari-old-generation/xta-plus/
tata,Tata,safari-old-generation,Safari Old Generation,xza,Xza,https://www.carwale.com/tata-cars/safari-old-generation/xza/
tata,Tata,safari-old-generation,Safari Old Generation,xz-plus,Xz Plus,https://www.carwale.com/tata-cars/safari-old-generation/xz-plus/
tata,Tata,safari-old-generation,Safari Old Generation,xza-plus,Xza Plus,https://www.carwale.com/tata-cars/safari-old-generation/xza-plus/
tata,Tata,nexon-ev-prime,Nexon Ev Prime,xm,Xm,https://www.carwale.com/tata-cars/nexon-ev-prime/xm/
tata,Tata,nexon-ev-prime,Nexon Ev Prime,xz-plus,Xz Plus,https://www.carwale.com/tata-cars/nexon-ev-prime/xz-plus/
tata,Tata,nexon-ev-prime,Nexon Ev Prime,xz-plus-lux,Xz Plus Lux,https://www.carwale.com/tata-cars/nexon-ev-prime/xz-plus-lux/
tata,Tata,nexon-ev-prime,Nexon Ev Prime,xz-plus-lux-jet,Xz Plus Lux Jet,https://www.carwale.com/tata-cars/nexon-ev-prime/xz-plus-lux-jet/
tata,Tata,nexon-ev-prime,Nexon Ev Prime,range,Range,https://www.carwale.com/tata-cars/nexon-ev-prime/range/
tata,Tata,tigor-ev-2021-2022,Tigor Ev 2021 2022,xe,Xe,https://www.carwale.com/tata-cars/tigor-ev-2021-2022/xe/
tata,Tata,tigor-ev-2021-2022,Tigor Ev 2021 2022,xm,Xm,https://www.carwale.com/tata-cars/tigor-ev-2021-2022/xm/
tata,Tata,tigor-ev-2021-2022,Tigor Ev 2021 2022,xz-plus,Xz Plus,https://www.carwale.com/tata-cars/tigor-ev-2021-2022/xz-plus/
tata,Tata,tigor-ev-2021-2022,Tigor Ev 2021 2022,range,Range,https://www.carwale.com/tata-cars/tigor-ev-2021-2022/range/
tata,Tata,movus,Movus,cx,Cx,https://www.carwale.com/tata-cars/movus/cx/
tata,Tata,movus,Movus,lx,Lx,https://www.carwale.com/tata-cars/movus/lx/
tata,Tata,vistatech,Vistatech,ls,Ls,https://www.carwale.com/tata-cars/vistatech/ls/
tata,Tata,vistatech,Vistatech,lx,Lx,https://www.carwale.com/tata-cars/vistatech/lx/
tata,Tata,vistatech,Vistatech,vx,Vx,https://www.carwale.com/tata-cars/vistatech/vx/
tata,Tata,indigo-ecs-2013-2018,Indigo Ecs 2013 2018,gls,Gls,https://www.carwale.com/tata-cars/indigo-ecs-2013-2018/gls/
tata,Tata,indigo-ecs-2013-2018,Indigo Ecs 2013 2018,glx,Glx,https://www.carwale.com/tata-cars/indigo-ecs-2013-2018/glx/
tata,Tata,indigo-ecs-2013-2018,Indigo Ecs 2013 2018,gvx,Gvx,https://www.carwale.com/tata-cars/indigo-ecs-2013-2018/gvx/
tata,Tata,indigo-ecs-2013-2018,Indigo Ecs 2013 2018,ls,Ls,https://www.carwale.com/tata-cars/indigo-ecs-2013-2018/ls/
tata,Tata,indigo-ecs-2013-2018,Indigo Ecs 2013 2018,lx,Lx,https://www.carwale.com/tata-cars/indigo-ecs-2013-2018/lx/
tata,Tata,indigo-ecs-2013-2018,Indigo Ecs 2013 2018,vx,Vx,https://www.carwale.com/tata-cars/indigo-ecs-2013-2018/vx/
tata,Tata,venture,Venture,cx,Cx,https://www.carwale.com/tata-cars/venture/cx/
tata,Tata,venture,Venture,lx,Lx,https://www.carwale.com/tata-cars/venture/lx/
tata,Tata,venture,Venture,ex,Ex,https://www.carwale.com/tata-cars/venture/ex/
tata,Tata,venture,Venture,gx,Gx,https://www.carwale.com/tata-cars/venture/gx/
tata,Tata,aria-2014-2017,Aria 2014 2017,pure-lx,Pure Lx,https://www.carwale.com/tata-cars/aria-2014-2017/pure-lx/
