brand_name,model_name,variant_name,variant_slug,variant_url,price,fuel_type,transmission,engine,mileage,power,torque,seating_capacity,airbags,body_type,source_url,scraped_at
MG,Gloster,Blackstorm 4WD Diesel Turbo Automatic 6 STR,blackstorm-4wd-diesel-turbo-automatic-6-str,https://www.carwale.com/mg-cars/gloster/blackstorm-4wd-diesel-turbo-automatic-6-str/,Rs. 49.08 Lakh,Diesel,Automatic,1996 cc,,159 bhp,373.5 Nm,7,6,SUV,https://www.carwale.com/mg-cars/gloster/blackstorm-4wd-diesel-turbo-automatic-6-str/,2026-06-19 10:52:57
MG,Gloster,Blackstorm 4WD Diesel Turbo Automatic 7 STR,blackstorm-4wd-diesel-turbo-automatic-7-str,https://www.carwale.com/mg-cars/gloster/blackstorm-4wd-diesel-turbo-automatic-7-str/,Rs. 49.08 Lakh,Diesel,Automatic,1996 cc,,159 bhp,373.5 Nm,7,6,SUV,https://www.carwale.com/mg-cars/gloster/blackstorm-4wd-diesel-turbo-automatic-7-str/,2026-06-19 10:52:57
MG,Gloster,Desertstorm 2WD Diesel Turbo Automatic 6 STR,desertstorm-2wd-diesel-turbo-automatic-6-str,https://www.carwale.com/mg-cars/gloster/desertstorm-2wd-diesel-turbo-automatic-6-str/,Rs. 49.08 Lakh,Diesel,Automatic,1996 cc,,159 bhp,373.5 Nm,6,6,SUV,https://www.carwale.com/mg-cars/gloster/desertstorm-2wd-diesel-turbo-automatic-6-str/,2026-06-19 10:52:58
MG,Gloster,Desertstorm 4WD Diesel Turbo Automatic 6 STR,desertstorm-4wd-diesel-turbo-automatic-6-str,https://www.carwale.com/mg-cars/gloster/desertstorm-4wd-diesel-turbo-automatic-6-str/,Rs. 49.08 Lakh,Diesel,Automatic,1996 cc,,159 bhp,373.5 Nm,6,6,SUV,https://www.carwale.com/mg-cars/gloster/desertstorm-4wd-diesel-turbo-automatic-6-str/,2026-06-19 10:52:59
MG,Gloster,Desertstorm 2WD Diesel Turbo Automatic 7 STR,desertstorm-2wd-diesel-turbo-automatic-7-str,https://www.carwale.com/mg-cars/gloster/desertstorm-2wd-diesel-turbo-automatic-7-str/,Rs. 49.08 Lakh,Diesel,Automatic,1996 cc,,159 bhp,373.5 Nm,6,6,SUV,https://www.carwale.com/mg-cars/gloster/desertstorm-2wd-diesel-turbo-automatic-7-str/,2026-06-19 10:53:00
MG,Gloster,Savvy 2WD Diesel Turbo Automatic 6 STR,savvy-2wd-diesel-turbo-automatic-6-str,https://www.carwale.com/mg-cars/gloster/savvy-2wd-diesel-turbo-automatic-6-str/,Rs. 48.29 Lakh,Diesel,Automatic,1996 cc,,159 bhp,373.5 Nm,6,6,SUV,https://www.carwale.com/mg-cars/gloster/savvy-2wd-diesel-turbo-automatic-6-str/,2026-06-19 10:53:01
MG,Gloster,Desertstorm 4WD Diesel Turbo Automatic 7 STR,desertstorm-4wd-diesel-turbo-automatic-7-str,https://www.carwale.com/mg-cars/gloster/desertstorm-4wd-diesel-turbo-automatic-7-str/,Rs. 49.08 Lakh,Diesel,Automatic,1996 cc,,159 bhp,373.5 Nm,6,6,SUV,https://www.carwale.com/mg-cars/gloster/desertstorm-4wd-diesel-turbo-automatic-7-str/,2026-06-19 10:53:01
MG,Gloster,Savvy 2WD Diesel Turbo Automatic 7 STR,savvy-2wd-diesel-turbo-automatic-7-str,https://www.carwale.com/mg-cars/gloster/savvy-2wd-diesel-turbo-automatic-7-str/,Rs. 48.29 Lakh,Diesel,Automatic,1996 cc,,159 bhp,373.5 Nm,6,6,SUV,https://www.carwale.com/mg-cars/gloster/savvy-2wd-diesel-turbo-automatic-7-str/,2026-06-19 10:53:01
MG,Gloster,Savvy 4WD Diesel Turbo Automatic 6 STR,savvy-4wd-diesel-turbo-automatic-6-str,https://www.carwale.com/mg-cars/gloster/savvy-4wd-diesel-turbo-automatic-6-str/,Rs. 48.29 Lakh,Diesel,Automatic,1996 cc,,159 bhp,373.5 Nm,6,6,SUV,https://www.carwale.com/mg-cars/gloster/savvy-4wd-diesel-turbo-automatic-6-str/,2026-06-19 10:53:03
MG,Gloster,Savvy 4WD Diesel Turbo Automatic 7 STR,savvy-4wd-diesel-turbo-automatic-7-str,https://www.carwale.com/mg-cars/gloster/savvy-4wd-diesel-turbo-automatic-7-str/,Rs. 48.29 Lakh,Diesel,Automatic,1996 cc,,159 bhp,373.5 Nm,6,6,SUV,https://www.carwale.com/mg-cars/gloster/savvy-4wd-diesel-turbo-automatic-7-str/,2026-06-19 10:53:04
MG,Gloster,Sharp 2WD Diesel Turbo Automatic 7 STR,sharp-2wd-diesel-turbo-automatic-7-str,https://www.carwale.com/mg-cars/gloster/sharp-2wd-diesel-turbo-automatic-7-str/,Rs. 46.50 Lakh,Diesel,Automatic,1996 cc,,159 bhp,373.5 Nm,7,6,SUV,https://www.carwale.com/mg-cars/gloster/sharp-2wd-diesel-turbo-automatic-7-str/,2026-06-19 10:53:04
MG,Gloster,Snowstorm 2WD Diesel Turbo Automatic 7 STR,snowstorm-2wd-diesel-turbo-automatic-7-str,https://www.carwale.com/mg-cars/gloster/snowstorm-2wd-diesel-turbo-automatic-7-str/,Rs. 49.84 Lakh,Diesel,Automatic,1996 cc,,159 bhp,373.5 Nm,7,6,SUV,https://www.carwale.com/mg-cars/gloster/snowstorm-2wd-diesel-turbo-automatic-7-str/,2026-06-19 10:53:05
MG,Gloster,Snowstorm 4WD Diesel Turbo Automatic 7 STR,snowstorm-4wd-diesel-turbo-automatic-7-str,https://www.carwale.com/mg-cars/gloster/snowstorm-4wd-diesel-turbo-automatic-7-str/,Rs. 49.84 Lakh,Diesel,Automatic,1996 cc,,159 bhp,373.5 Nm,7,6,SUV,https://www.carwale.com/mg-cars/gloster/snowstorm-4wd-diesel-turbo-automatic-7-str/,2026-06-19 10:53:05
Mahindra,Scorpio N,Z2 Diesel MT 7 STR,z2-diesel-mt-7-str,https://www.carwale.com/mahindra-cars/scorpio-n/z2-diesel-mt-7-str/,Rs. 16.34 Lakh,Petrol,Manual,1997 cc,15.5 kmpl,200 bhp,370 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/scorpio-n/z2-diesel-mt-7-str/,2026-06-19 10:53:07
Mahindra,Scorpio N,Z2 Diesel MT 7 STR [2022],z2-diesel-mt-7-str-2022,https://www.carwale.com/mahindra-cars/scorpio-n/z2-diesel-mt-7-str-2022/,Rs. 16.34 Lakh,Petrol,Manual,1997 cc,15.5 kmpl,200 bhp,370 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/scorpio-n/z2-diesel-mt-7-str-2022/,2026-06-19 10:53:07
Mahindra,Scorpio N,Z6 Petrol MT 7 STR,z6-petrol-mt-7-str,https://www.carwale.com/mahindra-cars/scorpio-n/z6-petrol-mt-7-str/,Rs. 20.74 Lakh,Diesel,Manual,2184 cc,14.0 kmpl,172 bhp,370 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/scorpio-n/z6-petrol-mt-7-str/,2026-06-19 10:53:08
Mahindra,Scorpio N,Z8 Diesel MT 4WD 7 STR,z8-diesel-mt-4wd-7-str,https://www.carwale.com/mahindra-cars/scorpio-n/z8-diesel-mt-4wd-7-str/,Rs. 23.63 Lakh,Diesel,Manual,2184 cc,,172 bhp,370 Nm,7,6,SUV,https://www.carwale.com/mahindra-cars/scorpio-n/z8-diesel-mt-4wd-7-str/,2026-06-19 10:53:09
Mahindra,Scorpio N,Z8 L Petrol AT 7 STR [2023-2024],z8-l-petrol-at-7-str-2023-2024,https://www.carwale.com/mahindra-cars/scorpio-n/z8-l-petrol-at-7-str-2023-2024/,Rs. 25.18 Lakh,Petrol,Manual,1997 cc,,200 bhp,370 Nm,7,6,SUV,https://www.carwale.com/mahindra-cars/scorpio-n/z8-l-petrol-at-7-str-2023-2024/,2026-06-19 10:53:10
Mahindra,Scorpio N,Z8 L Diesel AT 4WD 7 STR [2024-2025],z8-l-diesel-at-4wd-7-str-2024-2025,https://www.carwale.com/mahindra-cars/scorpio-n/z8-l-diesel-at-4wd-7-str-2024-2025/,Rs. 25.18 Lakh,Petrol,Manual,1997 cc,,200 bhp,370 Nm,7,6,SUV,https://www.carwale.com/mahindra-cars/scorpio-n/z8-l-diesel-at-4wd-7-str-2024-2025/,2026-06-19 10:53:11
Mahindra,Scorpio N,Z8 Petrol MT 7 STR [2022],z8-petrol-mt-7-str-2022,https://www.carwale.com/mahindra-cars/scorpio-n/z8-petrol-mt-7-str-2022/,Rs. 23.63 Lakh,Diesel,Manual,2184 cc,,172 bhp,370 Nm,7,6,SUV,https://www.carwale.com/mahindra-cars/scorpio-n/z8-petrol-mt-7-str-2022/,2026-06-19 10:53:11
Mahindra,Scorpio N,Z8 L Petrol MT 7 STR [2022],z8-l-petrol-mt-7-str-2022,https://www.carwale.com/mahindra-cars/scorpio-n/z8-l-petrol-mt-7-str-2022/,Rs. 25.18 Lakh,Petrol,Manual,1997 cc,,200 bhp,370 Nm,7,6,SUV,https://www.carwale.com/mahindra-cars/scorpio-n/z8-l-petrol-mt-7-str-2022/,2026-06-19 10:53:12
Mahindra,Scorpio,S11 Diesel Turbo Manual 7 STR,s11-diesel-turbo-manual-7-str,https://www.carwale.com/mahindra-cars/scorpio/s11-diesel-turbo-manual-7-str/,Rs. 20.86 Lakh,Diesel,Manual,2184 cc,15.0 kmpl,130 bhp,300 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/scorpio/s11-diesel-turbo-manual-7-str/,2026-06-19 10:53:12
Mahindra,Scorpio,S Diesel Turbo Manual 9 STR,s-diesel-turbo-manual-9-str,https://www.carwale.com/mahindra-cars/scorpio/s-diesel-turbo-manual-9-str/,Rs. 16.03 Lakh,Diesel,Manual,2184 cc,15.0 kmpl,130 bhp,300 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/scorpio/s-diesel-turbo-manual-9-str/,2026-06-19 10:53:13
Mahindra,Scorpio,S11 Diesel Turbo Manual 7 STR CC,s11-diesel-turbo-manual-7-str-cc,https://www.carwale.com/mahindra-cars/scorpio/s11-diesel-turbo-manual-7-str-cc/,Rs. 20.86 Lakh,Diesel,Manual,2184 cc,15.0 kmpl,130 bhp,300 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/scorpio/s11-diesel-turbo-manual-7-str-cc/,2026-06-19 10:53:14
Mahindra,Scorpio,S Diesel Turbo Manual 7 STR,s-diesel-turbo-manual-7-str,https://www.carwale.com/mahindra-cars/scorpio/s-diesel-turbo-manual-7-str/,Rs. 16.03 Lakh,Diesel,Manual,2184 cc,15.0 kmpl,130 bhp,300 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/scorpio/s-diesel-turbo-manual-7-str/,2026-06-19 10:53:15
Mahindra,Xev 9E,Pack Three 59.0 kWh No Charger,pack-three-59-0-kwh-no-charger,https://www.carwale.com/mahindra-cars/xev-9e/pack-three-59-0-kwh-no-charger/,Rs. 29.46 Lakh,Electric,Automatic,59 kWh Battery,,228 bhp,380 Nm,5,7,SUV,https://www.carwale.com/mahindra-cars/xev-9e/pack-three-59-0-kwh-no-charger/,2026-06-19 10:53:16
Mahindra,Bolero,B4 Diesel Turbo Manual,b4-diesel-turbo-manual,https://www.carwale.com/mahindra-cars/bolero/b4-diesel-turbo-manual/,Rs. 9.64 Lakh,Diesel,Manual,1493 cc,,75 bhp,210 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/bolero/b4-diesel-turbo-manual/,2026-06-19 10:53:16
Mahindra,Bolero,B6 Diesel Turbo Manual,b6-diesel-turbo-manual,https://www.carwale.com/mahindra-cars/bolero/b6-diesel-turbo-manual/,Rs. 10.77 Lakh,Diesel,Manual,1493 cc,,75 bhp,210 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/bolero/b6-diesel-turbo-manual/,2026-06-19 10:53:17
Mahindra,Bolero,B8 Diesel Turbo Manual,b8-diesel-turbo-manual,https://www.carwale.com/mahindra-cars/bolero/b8-diesel-turbo-manual/,Rs. 11.91 Lakh,Diesel,Manual,1493 cc,14.5 kmpl,75 bhp,210 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/bolero/b8-diesel-turbo-manual/,2026-06-19 10:53:18
Mahindra,Bolero,B6 (O) Diesel Turbo Manual,b6-o-diesel-turbo-manual,https://www.carwale.com/mahindra-cars/bolero/b6-o-diesel-turbo-manual/,Rs. 11.26 Lakh,Diesel,Manual,1493 cc,16.0 kmpl,75 bhp,210 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/bolero/b6-o-diesel-turbo-manual/,2026-06-19 10:53:19
Mahindra,Bolero Neo,N10 (O) Diesel Turbo Manual,n10-o-diesel-turbo-manual,https://www.carwale.com/mahindra-cars/bolero-neo/n10-o-diesel-turbo-manual/,Rs. 12.82 Lakh,Diesel,Manual,1493 cc,,100 bhp,260 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/bolero-neo/n10-o-diesel-turbo-manual/,2026-06-19 10:53:20
Mahindra,Bolero Neo,N10 (R) Diesel Turbo Manual,n10-r-diesel-turbo-manual,https://www.carwale.com/mahindra-cars/bolero-neo/n10-r-diesel-turbo-manual/,Rs. 11.78 Lakh,Diesel,Manual,1493 cc,,100 bhp,260 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/bolero-neo/n10-r-diesel-turbo-manual/,2026-06-19 10:53:20
Mahindra,Bolero Neo,N11 Diesel Turbo Manual,n11-diesel-turbo-manual,https://www.carwale.com/mahindra-cars/bolero-neo/n11-diesel-turbo-manual/,Rs. 12.02 Lakh,Diesel,Manual,1493 cc,16.0 kmpl,100 bhp,260 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/bolero-neo/n11-diesel-turbo-manual/,2026-06-19 10:53:21
Mahindra,Bolero Neo,N4 Diesel Turbo Manual,n4-diesel-turbo-manual,https://www.carwale.com/mahindra-cars/bolero-neo/n4-diesel-turbo-manual/,Rs. 10.65 Lakh,Diesel,Manual,1493 cc,,100 bhp,260 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/bolero-neo/n4-diesel-turbo-manual/,2026-06-19 10:53:22
Mahindra,Bolero Neo,N8 Diesel Turbo Manual,n8-diesel-turbo-manual,https://www.carwale.com/mahindra-cars/bolero-neo/n8-diesel-turbo-manual/,Rs. 11.43 Lakh,Diesel,Manual,1493 cc,,100 bhp,260 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/bolero-neo/n8-diesel-turbo-manual/,2026-06-19 10:53:22
Mahindra,Marazzo,M2 Diesel Turbo Manual 7 STR,m2-diesel-turbo-manual-7-str,https://www.carwale.com/mahindra-cars/marazzo/m2-diesel-turbo-manual-7-str/,Rs. 16.95 Lakh,Diesel,Manual,1497 cc,16.5 kmpl,121 bhp,300 Nm,8,2,MUV,https://www.carwale.com/mahindra-cars/marazzo/m2-diesel-turbo-manual-7-str/,2026-06-19 10:53:24
Mahindra,Marazzo,M4 Plus Diesel Turbo Manual 7 STR,m4-plus-diesel-turbo-manual-7-str,https://www.carwale.com/mahindra-cars/marazzo/m4-plus-diesel-turbo-manual-7-str/,Rs. 18.44 Lakh,Diesel,Manual,1497 cc,,121 bhp,300 Nm,7,2,MUV,https://www.carwale.com/mahindra-cars/marazzo/m4-plus-diesel-turbo-manual-7-str/,2026-06-19 10:53:24
Mahindra,Marazzo,M2 Diesel Turbo Manual 8 STR,m2-diesel-turbo-manual-8-str,https://www.carwale.com/mahindra-cars/marazzo/m2-diesel-turbo-manual-8-str/,Rs. 16.95 Lakh,Diesel,Manual,1497 cc,16.5 kmpl,121 bhp,300 Nm,8,2,MUV,https://www.carwale.com/mahindra-cars/marazzo/m2-diesel-turbo-manual-8-str/,2026-06-19 10:53:25
Mahindra,Marazzo,M4 Plus Diesel Turbo Manual 8 STR,m4-plus-diesel-turbo-manual-8-str,https://www.carwale.com/mahindra-cars/marazzo/m4-plus-diesel-turbo-manual-8-str/,Rs. 18.44 Lakh,Diesel,Manual,1497 cc,,121 bhp,300 Nm,7,2,MUV,https://www.carwale.com/mahindra-cars/marazzo/m4-plus-diesel-turbo-manual-8-str/,2026-06-19 10:53:26
Mahindra,Marazzo,M6 Plus Diesel Turbo Manual 7 STR,m6-plus-diesel-turbo-manual-7-str,https://www.carwale.com/mahindra-cars/marazzo/m6-plus-diesel-turbo-manual-7-str/,Rs. 19.66 Lakh,Diesel,Manual,1497 cc,,121 bhp,300 Nm,7,2,MUV,https://www.carwale.com/mahindra-cars/marazzo/m6-plus-diesel-turbo-manual-7-str/,2026-06-19 10:53:26
Mahindra,Marazzo,M6 Plus 8 STR [2020],m6-plus-8-str-2020,https://www.carwale.com/mahindra-cars/marazzo/m6-plus-8-str-2020/,Rs. 19.66 Lakh,Diesel,Manual,1497 cc,,121 bhp,300 Nm,7,2,MUV,https://www.carwale.com/mahindra-cars/marazzo/m6-plus-8-str-2020/,2026-06-19 10:53:28
Mahindra,Xuv300 Turbosport,W4,w4,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w4/,Rs. 10.92 Lakh,Petrol,Manual,1197 cc,,129 bhp,230 Nm,5,2,,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w4/,2026-06-19 10:53:28
Mahindra,Marazzo,M6 Plus Diesel Turbo Manual 8 STR,m6-plus-diesel-turbo-manual-8-str,https://www.carwale.com/mahindra-cars/marazzo/m6-plus-diesel-turbo-manual-8-str/,Rs. 19.66 Lakh,Diesel,Manual,1497 cc,,121 bhp,300 Nm,7,2,MUV,https://www.carwale.com/mahindra-cars/marazzo/m6-plus-diesel-turbo-manual-8-str/,2026-06-19 10:53:29
Mahindra,Xuv300 Turbosport,W6,w6,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w6/,Rs. 12.33 Lakh,Petrol,Manual,1197 cc,,129 bhp,230 Nm,5,2,,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w6/,2026-06-19 10:53:29
Mahindra,Xuv300 Turbosport,W8,w8,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w8/,Rs. 13.85 Lakh,Petrol,Manual,1197 cc,,129 bhp,230 Nm,5,2,,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w8/,2026-06-19 10:53:30
Mahindra,Xuv300 Turbosport,W6 [2022],w6-2022,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w6-2022/,Rs. 12.33 Lakh,Petrol,Manual,1197 cc,,129 bhp,230 Nm,5,2,,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w6-2022/,2026-06-19 10:53:31
Mahindra,Xuv300 Turbosport,W8 Dual Tone [2022],w8-dual-tone-2022,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w8-dual-tone-2022/,Rs. 13.85 Lakh,Petrol,Manual,1197 cc,,129 bhp,230 Nm,5,2,,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w8-dual-tone-2022/,2026-06-19 10:53:32
Mahindra,Xuv300 Turbosport,W8(O) Dual Tone,w8-o-dual-tone,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w8o-dual-tone/,Rs. 15.13 Lakh,Petrol,Manual,1197 cc,,129 bhp,230 Nm,5,6,,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w8o-dual-tone/,2026-06-19 10:53:32
Mahindra,Xuv300 Turbosport,W8 Dual Tone,w8-dual-tone,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w8-dual-tone/,Rs. 13.85 Lakh,Petrol,Manual,1197 cc,,129 bhp,230 Nm,5,2,,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w8-dual-tone/,2026-06-19 10:53:33
Mahindra,Xuv300 Turbosport,W8 [2022],w8-2022,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w8-2022/,Rs. 13.85 Lakh,Petrol,Manual,1197 cc,,129 bhp,230 Nm,5,2,,https://www.carwale.com/mahindra-cars/xuv300-turbosport/w8-2022/,2026-06-19 10:53:33
Mahindra,Xuv500,G AT,g-at,https://www.carwale.com/mahindra-cars/xuv500/g-at/,Rs. 19.15 Lakh,Petrol,Automatic,2179 cc,,140 bhp,320 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/xuv500/g-at/,2026-06-19 10:53:35
Mahindra,Xuv500,W11,w11,https://www.carwale.com/mahindra-cars/xuv500/w11/,Rs. 20.74 Lakh,Diesel,Manual,2179 cc,,153 bhp,360 Nm,7,6,SUV,https://www.carwale.com/mahindra-cars/xuv500/w11/,2026-06-19 10:53:36
Mahindra,Xuv500,W11 (O) AT,w11-o-at,https://www.carwale.com/mahindra-cars/xuv500/w11-o-at/,Rs. 22.36 Lakh,Diesel,Manual,2179 cc,,155 bhp,360 Nm,7,6,SUV,https://www.carwale.com/mahindra-cars/xuv500/w11-o-at/,2026-06-19 10:53:36
Mahindra,Xuv500,W11 (O) AWD,w11-o-awd,https://www.carwale.com/mahindra-cars/xuv500/w11-o-awd/,Rs. 22.36 Lakh,Diesel,Manual,2179 cc,,155 bhp,360 Nm,7,6,SUV,https://www.carwale.com/mahindra-cars/xuv500/w11-o-awd/,2026-06-19 10:53:37
Mahindra,Xuv500,W11 Opt,w11-opt,https://www.carwale.com/mahindra-cars/xuv500/w11-opt/,Rs. 22.36 Lakh,Diesel,Manual,2179 cc,,155 bhp,360 Nm,7,6,SUV,https://www.carwale.com/mahindra-cars/xuv500/w11-opt/,2026-06-19 10:53:37
Mahindra,Xuv500,W11 AT,w11-at,https://www.carwale.com/mahindra-cars/xuv500/w11-at/,Rs. 20.74 Lakh,Diesel,Manual,2179 cc,,153 bhp,360 Nm,7,6,SUV,https://www.carwale.com/mahindra-cars/xuv500/w11-at/,2026-06-19 10:53:39
Mahindra,Xuv500,W11 (O) AWD AT,w11-o-awd-at,https://www.carwale.com/mahindra-cars/xuv500/w11-o-awd-at/,Rs. 22.36 Lakh,Diesel,Manual,2179 cc,,155 bhp,360 Nm,7,6,SUV,https://www.carwale.com/mahindra-cars/xuv500/w11-o-awd-at/,2026-06-19 10:53:39
Mahindra,Xuv500,W11 [2018-2020],w11-2018-2020,https://www.carwale.com/mahindra-cars/xuv500/w11-2018-2020/,Rs. 20.74 Lakh,Diesel,Manual,2179 cc,,153 bhp,360 Nm,7,6,SUV,https://www.carwale.com/mahindra-cars/xuv500/w11-2018-2020/,2026-06-19 10:53:40
Mahindra,Xuv500,W11 Opt AT,w11-opt-at,https://www.carwale.com/mahindra-cars/xuv500/w11-opt-at/,Rs. 22.36 Lakh,Diesel,Manual,2179 cc,,155 bhp,360 Nm,7,6,SUV,https://www.carwale.com/mahindra-cars/xuv500/w11-opt-at/,2026-06-19 10:53:41
Mahindra,Xuv500,W3,w3,https://www.carwale.com/mahindra-cars/xuv500/w3/,Rs. 14.95 Lakh,Diesel,Manual,2179 cc,,153 bhp,360 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/xuv500/w3/,2026-06-19 10:53:42
Mahindra,Xuv500,W5,w5,https://www.carwale.com/mahindra-cars/xuv500/w5/,Rs. 15.68 Lakh,Diesel,Manual,2179 cc,,153 bhp,360 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/xuv500/w5/,2026-06-19 10:53:43
Mahindra,Xuv500,W5 [2018-2020],w5-2018-2020,https://www.carwale.com/mahindra-cars/xuv500/w5-2018-2020/,Rs. 15.68 Lakh,Diesel,Manual,2179 cc,,153 bhp,360 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/xuv500/w5-2018-2020/,2026-06-19 10:53:43
Mahindra,Xuv500,W7,w7,https://www.carwale.com/mahindra-cars/xuv500/w7/,Rs. 17.19 Lakh,Diesel,Manual,2179 cc,,153 bhp,360 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/xuv500/w7/,2026-06-19 10:53:44
Mahindra,Xuv500,W7 AT,w7-at,https://www.carwale.com/mahindra-cars/xuv500/w7-at/,Rs. 17.19 Lakh,Diesel,Manual,2179 cc,,153 bhp,360 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/xuv500/w7-at/,2026-06-19 10:53:45
Mahindra,Xuv500,W7 AT [2018-2020],w7-at-2018-2020,https://www.carwale.com/mahindra-cars/xuv500/w7-at-2018-2020/,Rs. 17.19 Lakh,Diesel,Manual,2179 cc,,153 bhp,360 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/xuv500/w7-at-2018-2020/,2026-06-19 10:53:46
Mahindra,Xuv500,W9,w9,https://www.carwale.com/mahindra-cars/xuv500/w9/,Rs. 19.22 Lakh,Diesel,Manual,2179 cc,,153 bhp,360 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/xuv500/w9/,2026-06-19 10:53:47
Mahindra,Xuv500,W7 [2018-2020],w7-2018-2020,https://www.carwale.com/mahindra-cars/xuv500/w7-2018-2020/,Rs. 17.19 Lakh,Diesel,Manual,2179 cc,,153 bhp,360 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/xuv500/w7-2018-2020/,2026-06-19 10:53:48
Mahindra,Xuv500,W9 AT,w9-at,https://www.carwale.com/mahindra-cars/xuv500/w9-at/,Rs. 19.22 Lakh,Diesel,Manual,2179 cc,,153 bhp,360 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/xuv500/w9-at/,2026-06-19 10:53:48
Mahindra,Xuv500,W9 [2018-2020],w9-2018-2020,https://www.carwale.com/mahindra-cars/xuv500/w9-2018-2020/,Rs. 19.22 Lakh,Diesel,Manual,2179 cc,,153 bhp,360 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/xuv500/w9-2018-2020/,2026-06-19 10:53:49
Mahindra,Xylo,D2 BS-III,d2-bs-iii,https://www.carwale.com/mahindra-cars/xylo/d2-bs-iii/,Rs. 9.98 Lakh,Diesel,Manual,2489 cc,,95 bhp,220 Nm,8,2,MUV,https://www.carwale.com/mahindra-cars/xylo/d2-bs-iii/,2026-06-19 10:53:50
Mahindra,Xuv500,W9 AT [2018-2020],w9-at-2018-2020,https://www.carwale.com/mahindra-cars/xuv500/w9-at-2018-2020/,Rs. 19.22 Lakh,Diesel,Manual,2179 cc,,153 bhp,360 Nm,7,2,SUV,https://www.carwale.com/mahindra-cars/xuv500/w9-at-2018-2020/,2026-06-19 10:53:51
Mahindra,Xylo,D2 BS-IV,d2-bs-iv,https://www.carwale.com/mahindra-cars/xylo/d2-bs-iv/,Rs. 9.98 Lakh,Diesel,Manual,2489 cc,,95 bhp,220 Nm,8,2,MUV,https://www.carwale.com/mahindra-cars/xylo/d2-bs-iv/,2026-06-19 10:53:52
Mahindra,Xylo,D4 BS-III,d4-bs-iii,https://www.carwale.com/mahindra-cars/xylo/d4-bs-iii/,Rs. 10.50 Lakh,Diesel,Manual,2489 cc,,95 bhp,220 Nm,8,2,MUV,https://www.carwale.com/mahindra-cars/xylo/d4-bs-iii/,2026-06-19 10:53:52
Mahindra,Xylo,D4 BS-IV,d4-bs-iv,https://www.carwale.com/mahindra-cars/xylo/d4-bs-iv/,Rs. 10.50 Lakh,Diesel,Manual,2489 cc,,95 bhp,220 Nm,8,2,MUV,https://www.carwale.com/mahindra-cars/xylo/d4-bs-iv/,2026-06-19 10:53:53
Mahindra,Xylo,H4 ABS Airbag BS IV,h4-abs-airbag-bs-iv,https://www.carwale.com/mahindra-cars/xylo/h4-abs-airbag-bs-iv/,Rs. 12.38 Lakh,Diesel,Manual,2179 cc,,120 bhp,280 Nm,8,2,MUV,https://www.carwale.com/mahindra-cars/xylo/h4-abs-airbag-bs-iv/,2026-06-19 10:53:54
Mahindra,Xylo,H4 BS IV,h4-bs-iv,https://www.carwale.com/mahindra-cars/xylo/h4-bs-iv/,Rs. 12.38 Lakh,Diesel,Manual,2179 cc,,120 bhp,280 Nm,8,2,MUV,https://www.carwale.com/mahindra-cars/xylo/h4-bs-iv/,2026-06-19 10:53:55
